index,text,quality,difficulty,prof_name
8045,"I really liked her. She was nice to all the students unless you got on her bad side, then watch out. Just make sure you do all the homework. Quizzes and tests aren't too bad, but you do have to make sure you study a lot for them. I got like an 88 in her class, but got really lazy towards the end of the semester. An A is possible.",2.0,3.0,Bridget Thomas
8046,"Dr. Thomas is absolutely the hardest Latin professor at Truman, but she will make you learn.  She is excellent, and demands the same from her students.  Do not take here if you only have a casual interest in the subject and intend to just skate by; it won't happen.  She can be a bit hard to read.  Make sure you always prepare the work before class.",5.0,5.0,Bridget Thomas
8047,Dr. Thomas is a GREAT person. She loves latin and knows her stuff. Just make sure you do the homework and memorize the vocabulary. Her quizzes (every friday) aren't bad at all but her tests require a lot of translating. A good alternative to Harrison for sure!,5.0,4.0,Bridget Thomas
8048,"Dr. Thomas is by far one of my favorite professors at Truman.  She does expect you to work hard and she is challenging, but she's very helpful and is a really sweet lady.  If you show up for class, do your work, volunteer answers and be respectful you've got it made.  Great teacher!",4.5,3.0,Bridget Thomas
8049,booooo,2.0,4.0,Bridget Thomas
8050,"Dr. Thomas is fantastic.  She really loves the material, and she's always willing to help you out if you don't understand.  You will definitely need to study on your own outside of class with flashcards and notes, but the class is definitely worthwhile.",5.0,2.0,Bridget Thomas
8051,Dr. Thomas is great. Her class is not difficult because she is always willing to help. The key to succeeding is to do your homework. She collects it almost everyday and it really prepares you for the tests. Tests are really not that bad. Thomas is a fair grader and really nice if you pay attention and attempt to answer when she calls on you.,5.0,3.0,Bridget Thomas
8052,"I liked Thomas. I couldn't follow her at times, but she LOVES the material, and helped me love it as well.",4.0,3.0,Bridget Thomas
8053,"Good teacher, I would recommend. My advice is do your homework BEFORE class, come to class prepared, pay attention, look interested, and contribute. Don't do homework in class, she will call you out on it. Tests are moderatly hard, be prepared to translate a LOT on them. Homework 10%, Quizzes 15%, Class Cont. 10%, Tests (2) 20% each, Final 25%.",4.0,4.0,Bridget Thomas
8054,"shes kind of a ****, but shes a good teacher. and her class is hard but shes a fair grader.",5.0,5.0,Bridget Thomas
8055,"You read a lot in this class. You also have group presentations, but she works with you to figure out what you need to do. Very communicative, and responds to emails fast. Her lectures are sort of long-winded, but not too bad. As long as you read and sometimes comment, you'd be fine. I'm taking her again actually, and I think she's really amazing!!",4.0,3.0,Hena Ahmad
8056,"Dr. Ahmad has a very odd teaching style. She would assign readings to do before class, but we would just read them out loud over zoom. She was disorganized and would always ask for our thoughts on everything. Only 5 papers all semesters, but she changed a prompt without telling us and got upset when all of our papers did not match her expectations.",1.0,1.0,Hena Ahmad
8057,"Dr. Ahmad is a good professor as long as you listen to her instructions and read what she says to. She expects participation in class and is strict when it comes to grading, but not unreasonable. If you let her, she can teach you a lot about literature. She is quick to answer questions through email/text and encourages students to reach out.",4.0,3.0,Hena Ahmad
8058,Super not structured. Shouldn't be teaching this class. Strict about the wrong things like word count. Says the same thing over and over again. Annoying. Only good point is that she is apparently really easy to get ahold of.,1.0,1.0,Hena Ahmad
8059,"Dr. Ahmad is a chaotic professor. She didn't know what she wanted us to get out of the class, and it was very obvious. Every class time we talked in groups about the readings. She made us give her our phone numbers and set up meetings with us very late in the evening. During our final class, we spent two hours watching music videos.",2.0,1.0,Hena Ahmad
8060,"Dr. Ahmad cares about her students, but she's doesn't answer questions, is massively disorganized, and agonizingly lectures students over things that she doesn't like. I loved her JINS class and had an amazing experience with her, but sometimes the class could be torturous. For me this class was an easy A, but grading seemed based around her mood.",3.0,2.0,Hena Ahmad
8061,"One of the worst teachers I've ever had. Usually not prepared and then gets mad at students when they don't know what's happening. Talks a lot, but somehow explains nothing.",1.0,1.0,Hena Ahmad
8062,"Be prepared to show up to class and get called on. She does not stop talking in circles, but randomly she will call on people to ask their thoughts. She will assign essays whenever she feels like it, but it is only like 3 times a semester. She is a sweet lady and cares about her students. So, if you want a good grade show up and have a comment.",2.0,2.0,Hena Ahmad
8063,"Honestly she was a really nice lady, but her class is so confusing and heavy of group discussion with little to no explanation. Reads off of PowerPoint and the book selection is pretty boring. She even picked a book she never read and we hated it. The essays and projects are easy but the class was disappointing.",2.0,5.0,Hena Ahmad
8064,"Ahmad wasn't the worst professor I've had, but definitely not my favorite. She's super indecisive and constantly changes her mind on what she wants on assignments. The class consisted of reading short stories and writing about them. The final paper was a research paper that had to be 10 pages, and she gave no insight into what she was looking for.",2.0,2.0,Hena Ahmad
