index,text,quality,difficulty,prof_name
13848,"Took this class as a fast track online class and it was super easy. Assignments every week but you can do them with ease. The quiz website that he uses lets you take the quiz as many times as you want till you get 100 which is super easy to boost your grade. Although online, it seems like he really cares about his students and subject",5.0,1.0,Michael Dudley
13849,"Dr. Dudley is one of the best teachers I've had. His class actually inspired me to change my major to psychology! He makes class super interesting with stories and jokes (that are actually funny), but stays on task. He covers everything that will be on the test really well in lecture, so make sure you come to class!",5.0,2.0,Michael Dudley
13850,One of the best professors I have had in my two years of attending Palomar. The class is lecture heavy but they are easy to understand and fun to listen to he teaches way more then what the textbook offers. He jokes and tells interesting stories but stays on track with what he is teaching. I learned so much and highly recommend taking his classes.,4.0,2.0,Michael Dudley
13851,"He is funny, key word star trek... Anything syfy... You learn so much in such little amounts of time.. Also get ready for inquizitive.. I think people should learn how to use it before the class... I still dont know how to properly use it! Just stay tuned in, in class and have fun!",5.0,1.0,Michael Dudley
13852,"Awesome teacher, learned a great deal",5.0,3.0,Michael Dudley
13853,took the 8wk class online! well structured. 4 essays. quizzes for each chapter. 4 exams. 1 final (not cumulative). we had to write a response about the chapter (our thoughts) & respond to at least 3 people's opinions. extra credit is offered at the end of the semester. i honestly would take him again. everything was due on sunday at midnight :),5.0,3.0,Michael Dudley
13854,I took his psychology 100 class and it was amazing ! I missed a test and he allowed me to make it up. Just by doing the homework and the small writing assignments he assigns youre guaranteed to pass the class. He is really funny and shows some cool videos before class (:,5.0,4.0,Michael Dudley
13855,"He was a sweet man who is very passionate about the material he is talking about. He lectures, you do the homework online, do the reflection for each chapter, and turn in your short paper for each test. Basic requirements. Pay attention, he offers extra credit on tests and they're usually funny questions or about things he likes, like Star Trek.",3.0,3.0,Michael Dudley
13856,"Prof Le is good. Really knows his stuff. Clearly a newer professor but overall really good. Took him for MTH123 online and 90% of the grade is based on 4 tests which are open book and not timed, just due at the end of the specified day. Definitely a work at your own pace kind of class. Would highly recommend!",5.0,2.0,Tuan Le
13857,"No math teacher has opened my mind to the beauty of mathematics as much as Tuan Le. His asynchronous lectures were clear, concise, and informative.",5.0,3.0,Tuan Le
13858,"Prof. Le was a good guy. Thick accent which took a bit to get used to but the notes he gave for lectures were excellent. Just follow along and it'll be easy enough. Tests are very similar to his example problems. Homework optional and not necessary. 4 tests and 4 projects. Not super available outside of class. Overall, I felt like I learned a lot.",4.0,3.0,Tuan Le
13859,I had professor Le for Statistics and pre-calculus and I think he's amazing. I am not very good at math but I could understand everything very easily. He goes step by step and makes sure you understand before he moves on. You have to make sure that you do the homework because that's how you practice. I would definitely take him again.,5.0,3.0,Tuan Le
13860,"Calculus 1 is by itself difficult and although Prof. Le knows his stuff, the material cannot possibly be conveyed properly if most of the time the student is trying to understand the verbal component of the material being taught. So, if you're not innately good at math, his accent will definitely make it harder for you to learn.",3.0,4.0,Tuan Le
13861,"Seems like a good guy, but one of the WORST classes I've ever had to endure. I just came here to get transfer credit back to my college. The class is easy to get an A IMO, but the quality of lectures/education is god awful. The lectures videos are extremely low quality so you can't see what he's writing and his accent makes it impossible to hear.",1.0,2.0,Tuan Le
13862,He has a very strong accent and talks very fast. This makes it very difficult to figure out what he is saying. His hand writing is terribly sloppy too. He does not even try to write neatly. He also often uses dried out white board markers and is rude if you ask him to switch markers. In general he can be quite rude and insensitive. No feedback too.,1.0,3.0,Tuan Le
