,text,quality,difficulty,prof_name
1019,"Cool professor! Took him for Comm 30 and very easy to connect with. Do the work and communicate with your groups, he also gives a little prep beforehand so passing the presentations shouldn't be hard. He also gives a couple of small paper assignments and peer evaluations. He lectures are easy to understand, participate and get involved!",5.0,2.0,Christopher Forsythe
1020,Awesome professor! He builds up to speaking in front of the class that by the time comes your nerves are no longer an issue.,5.0,1.0,Christopher Forsythe
1021,"Amazing professor. He really cares about his students. He makes sure everyone is prepared before a speech with clear directions and templates and before test with study guides. Show up to class & participate , you will pass.",5.0,3.0,Christopher Forsythe
1022,"In this class expect yourself to be involved in both speaking with others and presenting with smart and savvy attitudes towards the topics you choose! The course can be a breeze as long as you are active and have participatory outlook! This professor is caring and respectful of your time, so be respectful of his!",5.0,3.0,Christopher Forsythe
1023,"Phenomenal teacher. A great individual who truly cares about the success of his students, and the importance of communication (cinnabon, savvy)",5.0,4.0,Christopher Forsythe
1024,"I took him for group comm and if you aren't working on the group projects in class he is lecturing reading STRAIGHT from a powerpoint presentation. WE AS STUDENTS CAN READ TOO. I felt like I was back in kindergarten... Easy class with some homework, but boring!!! Most of the class (lectures) other than group work is common sense... A drag, beware.",2.0,2.0,Christopher Forsythe
1025,"I had him for comm 30, and he gives great pointers on group projects. All you have to do is do the work and participate and you will get a good grade.",5.0,2.0,Christopher Forsythe
1026,An amazing Professor he really takes the time to work with his students and is passionate about his lessons. I highly recommend his class comm 30.,4.0,1.0,Christopher Forsythe
1027,"Professor Pangalozzi is a very caring professor, she assigns a lot of readings but you can skim through papers. As long as you demonstrate knowledge of the readings and participate, she will give you a good grade. My lab grades weren't the best, and I still got an A. Exams are based on the textbook, not hard. Will recommend her for ENVI majors.",5.0,2.0,Laura Pangallozzi
1028,I took this class in 2020 and I don't know if it was just the circumstances but this class was lacking structure and presence. Lectures were hard to sit through sometimes but it was an easy pass. If you are looking for surface level insight into the field consider this class.,2.0,2.0,Laura Pangallozzi
1029,"Pay attention to lectures and ask questions about labs. She is very knowledgeable about geography, particularly water! Not hard to get in the A if you do the basic work of taking notes during lectures (which she records!) and do the labs. She is very lenient with giving extensions during the pandemic. Definitel would recommend taking a course w/her",5.0,2.0,Laura Pangallozzi
1030,The professor can be disorganized but she's very understanding. It's not hard to get an A as long as you do the labs and she drops the lowest quiz grade. There's a lot of reading but she summarizes them in lectures and she was lenient with handing in labs late. She's genuinely caring and her dog is really cute.,4.0,2.0,Laura Pangallozzi
1031,"Overall good prof, no issues with her or the class (GEOG101). Everything was graded very fairly and it was very easy to get a good grade on all the quizzes/exams as long you watched the lectures and take notes on the textbook chapter keywords. She expected us to read a lot but I never did.",4.0,2.0,Laura Pangallozzi
1032,Professor was super understanding about the difficulties of online learning during the pandemic. Was lenient with deadlines and coursework. Would take the class again,5.0,2.0,Laura Pangallozzi
1033,"Laura has been an extremely understanding professor during the Fall 2020 semester. Once that has not been easy for anyone. She tried to keep class interesting by having discussions often and highly encouraging participation. If you do the readings then quizzes, lectures, labs and discussion should come easily.",4.0,3.0,Laura Pangallozzi
1034,Very easy going,4.0,3.0,Laura Pangallozzi
1035,"During the online covid semester, Laura was my most accommodating professor towards students. She was pretty lenient and understanding with deadlines. This was truly an interesting course and there were many areas to earn easy points in.",5.0,2.0,Laura Pangallozzi
1036,Class was easy and good introduction class to geography. Her lectures had some interesting things that arent found in the textbook and overall the class was easy and she was very understanding when it came to distant learning.,5.0,2.0,Laura Pangallozzi
1037,She means well and did her best to adjust the class for covid.,4.0,1.0,Laura Pangallozzi
1038,"The class and material were confusing but the professor was extremely helpful and understanding. She grades based on a curve and as long as you do all the work the worst grade you can get is a B- There are several quizzes and a final (no midterm) and 10-11 labs. Overall, great professor and genuinely cares about her students. Definitely recommend",4.0,3.0,Laura Pangallozzi
1039,In the beginning of this class I was super overwhelmed and almost dropped it. I'm very glad I didn't because it turned out to be my favorite class and a pretty easy A. The readings may seem overwhelming but you only have to skim them as long as you watch the lectures. Professor is very kind and understanding. Would love to take again.,4.0,2.0,Laura Pangallozzi
