,text,quality,difficulty,prof_name
2144,"This is the worst teacher I have had! Does not go over the answers for the quizzes/exams he gives back. He reads off a projector and sits on his ass the rest of the period. So if you don't know how to do it s.o.l. The book is helpful, but if you want to pass or have a decent grade take someone else. Check this guy at other colleges. POOR QUALITY!!!",1.0,4.0,Mohammad Rahnavard
2145,"Lectures verbatim out of textbook for first few weeks, then makes you read the chapters by yourself. Very manageable but avoid if possible.",1.0,3.0,Mohammad Rahnavard
2146,"She is not a helpful teacher at all. She always seems mad if you ask her a question after class. She gives at least one quiz a week, sometimes two, and you have to basically know everything mentioned in the section of pages she assigns. Her tests have nothing to do with the ""study guides,"" and she does not allow quiz corrections. Do not take!",2.0,4.0,Jennifer Wilhelm
2147,if have a chance to chose a any other teacher chose them. Especially if you are learning code for the first time.,1.0,3.0,Kenneth Stevens
2148,"Todd is the most unflexable borish man that may exist on this earth. This is a 1000 level introductory class and yet with the extensive in-class assignements whcih can NEVER be completed using just in class time to the homework whcih may just take you 10 hrs to complete, this class might as well be a 5000 level CS major only class.",1.0,5.0,Kenneth Stevens
2149,"If you have programming experience going in, this class is perfectly fine, the tests are just hard. He does a pretty terrible job teaching, just reading slides. HW is usually pretty easy with a couple exceptions. Major projects are harder and take a decent amount of time",1.0,3.0,Kenneth Stevens
2150,Awful teacher. I came in with no coding experience and was immediately lost. Inaccessible and frankly rude outside of class when asking questions. Quizzes and exams are worded confusingly and he often makes mistakes.,1.0,5.0,Kenneth Stevens
2151,"Gives assignments on coding, but all grading is done through an online grader; to pass, you need to go to class and record every minor detail he might drop on how to format your code, because the assignments are written rather vaguely.  Office hours were a must, otherwise the chances of getting every formatting detail correct are minimal.",2.0,5.0,Kenneth Stevens
2152,not good at all!,1.0,5.0,Kenneth Stevens
2153,Dr. Stevens was fine for about the first half of the semester when the programming was simple after that though when the class got more into C++ he would just throw code up on the board and expect everyone to understand it since it made sense to him. Be prepared to teach yourself and a lot of GTA office hours since the textbook is little to no help,2.0,3.0,Kenneth Stevens
2154,"Dr. Stevens has a bad way of skipping over crucial details.  For example, he didn't explain to our class the important process of declaring variables, but spent 45 minutes explaining the implications of the uber-simple ""x++"" command.  I'm glad I went in with some programming experience, otherwise I would have been completely lost, as many were.",1.5,3.0,Kenneth Stevens
2155,"This class literally preaches ""whiteness"" as the number one factor influencing everything in society.  If you claim that you are not racist you may actually receive points off.  Never bother reading the book but definitely purchase it, 9/10 answers for the quizzes can be found with the glossary or a simple google search.  Easy A but NOT worth it.",1.0,2.0,Stephen Pridgen
2156,"This class is really ""Teach yourself Digital Hardware Design"", not much in class teaching going on.  Dr Rafla is fairly helpful if you ask for help.  Assignments/projects were huge, tended to be thrown together and not super clear.  Whoever graded was pretty harsh at times.  Interesting material but better off learning it on your own.",2.0,5.0,Nader Rafla
2157,"Dr. Rafla is just another mediocre at best teacher here at BSU. He gives quizzes EVERY week, as well as TONS (and I mean TONS of HW every week). Our first test was week 11 of the 16 week semester so that sucked having all of that material to study for.  He's one of those older teachers who was been doing it for so long he stopped caring. Avoid.",1.0,4.0,Nader Rafla
2158,"nice guy, poor prof in terms of teaching.",2.0,1.0,Nader Rafla
2159,"Pretty awful. Gets lost in his own lecture. Doesn't use notes and is just plan wrong about what he writes on the board half th time. He even calculated the final grades wrong. Really nice guy, but a horrible professor.",1.0,4.0,Nader Rafla
2160,"Nice guy, bad teacher.  Will help you if you go to office hours and ask, but that doesnt guarantee you'll leave knowing more than when you went in.  Very confusing lectures at times, lots of mistakes in lecture and tests/quizes.  Very hard to know what will be on the test.  Recommend taking 230 as a summer course from someone else.",2.0,4.0,Nader Rafla
2161,"After 5 classes, he has nothing to teach. assignments are interesting but take lots of time. He only threw the homework to you and didn't give much help. I have to learn by myself or from other resources to finish the homework. I think he should find a better way to teach this course, don't read PPT.",2.0,4.0,Nader Rafla
2162,"He makes mistakes frequently during lecture. Both quizzes so far, I had to have re-graded as I saw mistakes in their grading. He goes throw material way to quickly. He uses acronyms with out explaining what they mean. I am going back for my 2nd bachelors, and this is by far the worst teacher I have ever had.",1.0,5.0,Nader Rafla
